"Outcome","Emotion","Contrast","Parameter","Difference","CI_low","CI_high","pd","Credible","Effect"
"Reality","Overall","Human Forgery - Human Original","response",-0.0144860788084278,-0.0282290462277153,-0.000339627398768422,0.9771875,TRUE,"Negative"
"Reality","Positive - High intensity","AI-Generated - Human Forgery","confleft",-0.00369935745642397,-0.0291906842558154,0.0220541065738168,0.6159375,FALSE,"n.s."
"Reality","Positive - High intensity","AI-Generated - Human Forgery","confright",-0.0206962502674266,-0.0424720859392548,0.000857180295295449,0.970625,FALSE,"n.s."
"Reality","Positive - High intensity","AI-Generated - Human Forgery","mu",-0.0612275529343849,-0.10929477117772,-0.0124700968102825,0.993125,TRUE,"Negative"
"Reality","Positive - High intensity","AI-Generated - Human Forgery","precleft",-0.3029774645,-1.12848086735,0.575523652199999,0.77453125,FALSE,"n.s."
"Reality","Positive - High intensity","AI-Generated - Human Forgery","precright",-0.3892742585,-0.945394886025,0.171179804799999,0.914375,FALSE,"n.s."
"Reality","Positive - High intensity","AI-Generated - Human Forgery","response",-0.0418538116727113,-0.071201102648554,-0.0116278252490042,0.9959375,TRUE,"Negative"
"Reality","Positive - High intensity","AI-Generated - Human Original","confleft",0.0111264223146982,-0.0133949388598881,0.0359883897849624,0.8084375,FALSE,"n.s."
"Reality","Positive - High intensity","AI-Generated - Human Original","confright",-0.0206553979603742,-0.0405218001605527,-0.00134961338181852,0.981875,TRUE,"Negative"
"Reality","Positive - High intensity","AI-Generated - Human Original","mu",-0.104158406828817,-0.150610937908212,-0.0595434644097304,1,TRUE,"Negative"
"Reality","Positive - High intensity","AI-Generated - Human Original","precleft",0.0484659049999996,-0.602878507025,0.841300459799999,0.55765625,FALSE,"n.s."
"Reality","Positive - High intensity","AI-Generated - Human Original","precright",-0.251411034,-0.743723574825,0.262620718724999,0.83234375,FALSE,"n.s."
"Reality","Positive - High intensity","AI-Generated - Human Original","response",-0.0703551216862191,-0.0984540082838186,-0.0432301706053969,1,TRUE,"Negative"
"Reality","Positive - High intensity","Human Forgery - Human Original","confleft",0.0147485239107487,-0.00948052436098104,0.0391141224197501,0.8809375,FALSE,"n.s."
"Reality","Positive - High intensity","Human Forgery - Human Original","confright",-0.000149778214192708,-0.0199621104133919,0.0202674277896101,0.505625,FALSE,"n.s."
"Reality","Positive - High intensity","Human Forgery - Human Original","mu",-0.0431648095733572,-0.0872913320273944,0.0004486832106209,0.973125,FALSE,"n.s."
"Reality","Positive - High intensity","Human Forgery - Human Original","precleft",0.3550457465,-0.260371532525,1.0712130525,0.86234375,FALSE,"n.s."
"Reality","Positive - High intensity","Human Forgery - Human Original","precright",0.1388901535,-0.336756793399999,0.629944082924999,0.71640625,FALSE,"n.s."
"Reality","Positive - High intensity","Human Forgery - Human Original","response",-0.0285404893276551,-0.0566788816874932,-0.00111828588816775,0.97859375,TRUE,"Negative"
"Reality","Positive - Low intensity","AI-Generated - Human Forgery","confleft",-0.0119838815537503,-0.038383109416501,0.0156251951697182,0.80921875,FALSE,"n.s."
"Reality","Positive - Low intensity","AI-Generated - Human Forgery","confright",-0.0308312410448978,-0.0508770866656204,-0.0103211448573707,0.99859375,TRUE,"Negative"
"Reality","Positive - Low intensity","AI-Generated - Human Forgery","mu",-0.0512086847458329,-0.0968414345425148,-0.00547258345738079,0.9871875,TRUE,"Negative"
"Reality","Positive - Low intensity","AI-Generated - Human Forgery","precleft",-0.236508953,-0.8465132235,0.320572433225,0.79875,FALSE,"n.s."
"Reality","Positive - Low intensity","AI-Generated - Human Forgery","precright",-0.052294743,-0.51697345675,0.404824093475,0.5875,FALSE,"n.s."
"Reality","Positive - Low intensity","AI-Generated - Human Forgery","response",-0.0373095307074556,-0.0647159830908154,-0.0093069893888812,0.9946875,TRUE,"Negative"
"Reality","Positive - Low intensity","AI-Generated - Human Original","confleft",-0.00983071082720516,-0.0362066344530881,0.0158830798644653,0.7675,FALSE,"n.s."
"Reality","Positive - Low intensity","AI-Generated - Human Original","confright",-0.023895555267683,-0.0419797797556829,-0.00573103426627762,0.9953125,TRUE,"Negative"
"Reality","Positive - Low intensity","AI-Generated - Human Original","mu",-0.0690711046350528,-0.113460534039359,-0.0250626008452043,0.9990625,TRUE,"Negative"
"Reality","Positive - Low intensity","AI-Generated - Human Original","precleft",-0.0826484710000002,-0.5954693375,0.4063642415,0.63265625,FALSE,"n.s."
"Reality","Positive - Low intensity","AI-Generated - Human Original","precright",-0.13274858,-0.54638050425,0.297040937499999,0.73140625,FALSE,"n.s."
"Reality","Positive - Low intensity","AI-Generated - Human Original","response",-0.0458334392580889,-0.0719525722851222,-0.0187231939984989,0.99984375,TRUE,"Negative"
"Reality","Positive - Low intensity","Human Forgery - Human Original","confleft",0.0021535927222725,-0.0246814384912325,0.0274137323225034,0.5665625,FALSE,"n.s."
"Reality","Positive - Low intensity","Human Forgery - Human Original","confright",0.00673140515104265,-0.0124105655542615,0.0259027929282001,0.76203125,FALSE,"n.s."
"Reality","Positive - Low intensity","Human Forgery - Human Original","mu",-0.0178061692508072,-0.059427080548421,0.0244906758920277,0.80046875,FALSE,"n.s."
"Reality","Positive - Low intensity","Human Forgery - Human Original","precleft",0.15498408,-0.395089317,0.729465385,0.71453125,FALSE,"n.s."
"Reality","Positive - Low intensity","Human Forgery - Human Original","precright",-0.0848746710000001,-0.505348617,0.355856338,0.6546875,FALSE,"n.s."
"Reality","Positive - Low intensity","Human Forgery - Human Original","response",-0.00851525440532358,-0.0343071431785418,0.0179285034687325,0.74265625,FALSE,"n.s."
"SelfRelevance","Negative - High intensity","AI-Generated - Human Forgery","mu",-0.0039726568394037,-0.0394479762540551,0.0278612898804695,0.582,FALSE,"n.s."
"SelfRelevance","Negative - High intensity","AI-Generated - Human Forgery","response - 0",0.00642189169081758,-0.0231491936508094,0.0373146295646015,0.638,FALSE,"n.s."
"SelfRelevance","Negative - High intensity","AI-Generated - Human Forgery","response - 1",-0.00122314476606729,-0.00897971775962018,0.00694071632737085,0.642,FALSE,"n.s."
"SelfRelevance","Negative - High intensity","AI-Generated - Human Forgery","response - 2",-0.00129218864772582,-0.00823061144915273,0.00563080480148092,0.646,FALSE,"n.s."
"SelfRelevance","Negative - High intensity","AI-Generated - Human Forgery","response - 3",-0.00104501296282255,-0.00881645639381024,0.00610329418134348,0.594,FALSE,"n.s."
"SelfRelevance","Negative - High intensity","AI-Generated - Human Forgery","response - 4",-0.000906589123141732,-0.0109658506321849,0.00809775609318555,0.564,FALSE,"n.s."
"SelfRelevance","Negative - High intensity","AI-Generated - Human Forgery","response - 5",-0.000684554139894086,-0.0102767465547006,0.00666195034396134,0.572,FALSE,"n.s."
"SelfRelevance","Negative - High intensity","AI-Generated - Human Forgery","response - 6",-0.000181363942907149,-0.00231730669798367,0.00151951795361487,0.6,FALSE,"n.s."
"SelfRelevance","Negative - High intensity","AI-Generated - Human Original","mu",-0.00871845917686542,-0.03890791707823,0.0216002303086699,0.712,FALSE,"n.s."
"SelfRelevance","Negative - High intensity","AI-Generated - Human Original","response - 0",0.0089763830203389,-0.0163384865785589,0.0337378888924469,0.758,FALSE,"n.s."
"SelfRelevance","Negative - High intensity","AI-Generated - Human Original","response - 1",-0.000861378457152798,-0.00716125705281139,0.00408464289009487,0.648,FALSE,"n.s."
"SelfRelevance","Negative - High intensity","AI-Generated - Human Original","response - 2",-0.00196488037609181,-0.00750923182857918,0.00290262838710849,0.784,FALSE,"n.s."
"SelfRelevance","Negative - High intensity","AI-Generated - Human Original","response - 3",-0.00192481872875801,-0.00822264444039729,0.00448930019766907,0.738,FALSE,"n.s."
"SelfRelevance","Negative - High intensity","AI-Generated - Human Original","response - 4",-0.00209587043196525,-0.00944258211062197,0.00629777161596317,0.708,FALSE,"n.s."
"SelfRelevance","Negative - High intensity","AI-Generated - Human Original","response - 5",-0.00148214902688234,-0.00708633137391133,0.00477546360996574,0.71,FALSE,"n.s."
"SelfRelevance","Negative - High intensity","AI-Generated - Human Original","response - 6",-0.000369049038416579,-0.00173011905818217,0.00106232166159024,0.71,FALSE,"n.s."
"SelfRelevance","Negative - High intensity","Human Forgery - Human Original","mu",-0.00339532385156817,-0.0331699899035035,0.0217118329878867,0.606,FALSE,"n.s."
"SelfRelevance","Negative - High intensity","Human Forgery - Human Original","response - 0",0.00284051351467829,-0.0203636280721099,0.026394519623658,0.602,FALSE,"n.s."
"SelfRelevance","Negative - High intensity","Human Forgery - Human Original","response - 1",0.000158296043744108,-0.00566197518244969,0.00580504540230746,0.534,FALSE,"n.s."
"SelfRelevance","Negative - High intensity","Human Forgery - Human Original","response - 2",-0.000568644771118836,-0.00609312537208172,0.00451052855642746,0.584,FALSE,"n.s."
"SelfRelevance","Negative - High intensity","Human Forgery - Human Original","response - 3",-0.000965751521421851,-0.0074224590520072,0.00521349536277591,0.62,FALSE,"n.s."
"SelfRelevance","Negative - High intensity","Human Forgery - Human Original","response - 4",-0.000827511979808584,-0.00871356492565846,0.00716025186890369,0.612,FALSE,"n.s."
"SelfRelevance","Negative - High intensity","Human Forgery - Human Original","response - 5",-0.000559843166361654,-0.00607543031555229,0.00632580735739251,0.58,FALSE,"n.s."
"SelfRelevance","Negative - High intensity","Human Forgery - Human Original","response - 6",-8.42278001384989e-05,-0.00128834292263945,0.00149887524768262,0.568,FALSE,"n.s."
"SelfRelevance","Negative - Low intensity","AI-Generated - Human Forgery","mu",-0.0229807013036247,-0.0548067213631529,0.0186832616523966,0.884,FALSE,"n.s."
"SelfRelevance","Negative - Low intensity","AI-Generated - Human Forgery","response - 0",0.0218993969229207,-0.00505460388306867,0.0461033336353411,0.944,FALSE,"n.s."
"SelfRelevance","Negative - Low intensity","AI-Generated - Human Forgery","response - 1",-0.0013270246024996,-0.0112445869641332,0.00685329172350794,0.624,FALSE,"n.s."
"SelfRelevance","Negative - Low intensity","AI-Generated - Human Forgery","response - 2",-0.00474297934873089,-0.012308316584969,0.00287441115249982,0.9,FALSE,"n.s."
"SelfRelevance","Negative - Low intensity","AI-Generated - Human Forgery","response - 3",-0.00616458505790531,-0.0137784535033533,0.00233368281985851,0.92,FALSE,"n.s."
"SelfRelevance","Negative - Low intensity","AI-Generated - Human Forgery","response - 4",-0.00594906127838148,-0.0149738503121362,0.00389879547971765,0.84,FALSE,"n.s."
"SelfRelevance","Negative - Low intensity","AI-Generated - Human Forgery","response - 5",-0.00279474475572962,-0.00968712265708961,0.00430155542588879,0.754,FALSE,"n.s."
"SelfRelevance","Negative - Low intensity","AI-Generated - Human Forgery","response - 6",-0.000610838002639301,-0.00228390428080465,0.00108065064655374,0.742,FALSE,"n.s."
"SelfRelevance","Negative - Low intensity","AI-Generated - Human Original","mu",-0.0235778321660619,-0.0521422584316024,0.00762056238746554,0.92,FALSE,"n.s."
"SelfRelevance","Negative - Low intensity","AI-Generated - Human Original","response - 0",0.0228854640619588,0.000704115686134512,0.0467963898148539,0.976,TRUE,"Positive"
"SelfRelevance","Negative - Low intensity","AI-Generated - Human Original","response - 1",-0.0020263996837243,-0.0110056713092995,0.00538589961563915,0.692,FALSE,"n.s."
"SelfRelevance","Negative - Low intensity","AI-Generated - Human Original","response - 2",-0.00569132376844013,-0.0133530078061357,-0.000352148664350399,0.984,TRUE,"Negative"
"SelfRelevance","Negative - Low intensity","AI-Generated - Human Original","response - 3",-0.00676062638560741,-0.0136097918729869,-0.000387580807779786,0.98,TRUE,"Negative"
"SelfRelevance","Negative - Low intensity","AI-Generated - Human Original","response - 4",-0.00532428012771027,-0.0138282053973193,0.00359861579019887,0.872,FALSE,"n.s."
"SelfRelevance","Negative - Low intensity","AI-Generated - Human Original","response - 5",-0.00238653136313302,-0.00788889127983739,0.0046421082331305,0.784,FALSE,"n.s."
"SelfRelevance","Negative - Low intensity","AI-Generated - Human Original","response - 6",-0.000642661773363286,-0.00209922497085887,0.00113252078354211,0.776,FALSE,"n.s."
"SelfRelevance","Negative - Low intensity","Human Forgery - Human Original","mu",-0.00222320969918147,-0.0272155530947841,0.03050355693046,0.55,FALSE,"n.s."
"SelfRelevance","Negative - Low intensity","Human Forgery - Human Original","response - 0",0.000433648872715381,-0.0201787157017319,0.0244666901250165,0.516,FALSE,"n.s."
"SelfRelevance","Negative - Low intensity","Human Forgery - Human Original","response - 1",-0.000491433049576287,-0.00678030179478361,0.00488910667507856,0.572,FALSE,"n.s."
"SelfRelevance","Negative - Low intensity","Human Forgery - Human Original","response - 2",-0.000925130593143253,-0.0064268588977465,0.00402517973896197,0.662,FALSE,"n.s."
"SelfRelevance","Negative - Low intensity","Human Forgery - Human Original","response - 3",-0.000320026828007344,-0.00777059660878437,0.0060629873337218,0.546,FALSE,"n.s."
"SelfRelevance","Negative - Low intensity","Human Forgery - Human Original","response - 4",0.000419803820374973,-0.00920509680410665,0.00930552511007886,0.536,FALSE,"n.s."
"SelfRelevance","Negative - Low intensity","Human Forgery - Human Original","response - 5",0.000287785021855756,-0.0051049201369807,0.00794366531911535,0.542,FALSE,"n.s."
"SelfRelevance","Negative - Low intensity","Human Forgery - Human Original","response - 6",-4.42179632697175e-05,-0.00137895705042375,0.00169015501301573,0.53,FALSE,"n.s."
"SelfRelevance","Overall","AI-Generated - Human Forgery","mu",-0.00485126374419098,-0.0210935680582341,0.0123627493210119,0.688,FALSE,"n.s."
"SelfRelevance","Overall","AI-Generated - Human Forgery","response - 0",0.00583831522761816,-0.00702462683688534,0.0185422867514124,0.798,FALSE,"n.s."
"SelfRelevance","Overall","AI-Generated - Human Forgery","response - 1",-0.00116010692978763,-0.00568712082022938,0.002769145764196,0.726,FALSE,"n.s."
"SelfRelevance","Overall","AI-Generated - Human Forgery","response - 2",-0.00200704029455052,-0.00565392671275508,0.00135589765454225,0.88,FALSE,"n.s."
"SelfRelevance","Overall","AI-Generated - Human Forgery","response - 3",-0.00164279129223674,-0.00539848930066814,0.00214671165711405,0.808,FALSE,"n.s."
"SelfRelevance","Overall","AI-Generated - Human Forgery","response - 4",-0.000637465241435223,-0.00614773826579235,0.00437999109621639,0.604,FALSE,"n.s."
"SelfRelevance","Overall","AI-Generated - Human Forgery","response - 5",8.47160500587474e-05,-0.00391191575191858,0.00426495895370423,0.52,FALSE,"n.s."
"SelfRelevance","Overall","AI-Generated - Human Forgery","response - 6",5.401949958804e-05,-0.00108873527341886,0.00108085405902426,0.546,FALSE,"n.s."
"SelfRelevance","Overall","AI-Generated - Human Original","mu",-0.00943550415352049,-0.0284851313291335,0.00536394839567686,0.892,FALSE,"n.s."
"SelfRelevance","Overall","AI-Generated - Human Original","response - 0",0.0103888402654218,-0.00145418535475864,0.021762215685226,0.95,FALSE,"n.s."
"SelfRelevance","Overall","AI-Generated - Human Original","response - 1",-0.000454967437096152,-0.00420980842349396,0.00298217073804908,0.62,FALSE,"n.s."
"SelfRelevance","Overall","AI-Generated - Human Original","response - 2",-0.00241861082936283,-0.00565254776922478,0.000340125400270039,0.946,FALSE,"n.s."
"SelfRelevance","Overall","AI-Generated - Human Original","response - 3",-0.00294556949094237,-0.00645870735743812,0.00062975808178508,0.938,FALSE,"n.s."
"SelfRelevance","Overall","AI-Generated - Human Original","response - 4",-0.00267007802418904,-0.00735228285090809,0.00200908943147918,0.86,FALSE,"n.s."
"SelfRelevance","Overall","AI-Generated - Human Original","response - 5",-0.00130461890082048,-0.00475076946129603,0.00227299673982592,0.768,FALSE,"n.s."
"SelfRelevance","Overall","AI-Generated - Human Original","response - 6",-0.000319683414856601,-0.00133555095524274,0.000581790001933829,0.76,FALSE,"n.s."
"SelfRelevance","Overall","Human Forgery - Human Original","mu",-0.00519396104303188,-0.0218065974754077,0.00924376057601927,0.724,FALSE,"n.s."
"SelfRelevance","Overall","Human Forgery - Human Original","response - 0",0.00448814233301362,-0.00665101370771857,0.0154200809740248,0.778,FALSE,"n.s."
"SelfRelevance","Overall","Human Forgery - Human Original","response - 1",0.000680427211117898,-0.0023531491627489,0.00419058116320226,0.674,FALSE,"n.s."
"SelfRelevance","Overall","Human Forgery - Human Original","response - 2",-0.000422520503981547,-0.00293260558618127,0.00248250219849374,0.632,FALSE,"n.s."
"SelfRelevance","Overall","Human Forgery - Human Original","response - 3",-0.00122714033470747,-0.00460332076353704,0.00180193735212186,0.756,FALSE,"n.s."
"SelfRelevance","Overall","Human Forgery - Human Original","response - 4",-0.00188224437246474,-0.0068654750757654,0.00281891480661612,0.782,FALSE,"n.s."
"SelfRelevance","Overall","Human Forgery - Human Original","response - 5",-0.00135046373747682,-0.004956500872742,0.00234810914442458,0.768,FALSE,"n.s."
"SelfRelevance","Overall","Human Forgery - Human Original","response - 6",-0.00034727800753284,-0.00138293040012793,0.00047367046247448,0.792,FALSE,"n.s."
"SelfRelevance","Positive - High intensity","AI-Generated - Human Forgery","mu",0.00578132375044149,-0.0283706048990112,0.0452813972012521,0.612,FALSE,"n.s."
"SelfRelevance","Positive - High intensity","AI-Generated - Human Forgery","response - 0",-0.000640264007953695,-0.0274702287273089,0.0236980676332707,0.522,FALSE,"n.s."
"SelfRelevance","Positive - High intensity","AI-Generated - Human Forgery","response - 1",-0.00160491542509221,-0.00994788137051686,0.00624421592863789,0.632,FALSE,"n.s."
"SelfRelevance","Positive - High intensity","AI-Generated - Human Forgery","response - 2",-0.00149256535881913,-0.00825774683030589,0.00527313281910468,0.696,FALSE,"n.s."
"SelfRelevance","Positive - High intensity","AI-Generated - Human Forgery","response - 3",-0.000427739713701962,-0.00774929239890326,0.00806280215400056,0.534,FALSE,"n.s."
"SelfRelevance","Positive - High intensity","AI-Generated - Human Forgery","response - 4",0.00155477021914258,-0.0102275491414753,0.0136548291013297,0.62,FALSE,"n.s."
"SelfRelevance","Positive - High intensity","AI-Generated - Human Forgery","response - 5",0.00190621863324804,-0.00747449204350875,0.0108767397056239,0.664,FALSE,"n.s."
"SelfRelevance","Positive - High intensity","AI-Generated - Human Forgery","response - 6",0.000708702278680575,-0.00178568001546955,0.00321826592940908,0.726,FALSE,"n.s."
"SelfRelevance","Positive - High intensity","AI-Generated - Human Original","mu",-0.0132527272293358,-0.0449036267624734,0.0184290455160942,0.814,FALSE,"n.s."
"SelfRelevance","Positive - High intensity","AI-Generated - Human Original","response - 0",0.00845857566959199,-0.0122294336863465,0.0305810408597069,0.802,FALSE,"n.s."
"SelfRelevance","Positive - High intensity","AI-Generated - Human Original","response - 1",0.0018437287407298,-0.00409754452185414,0.00775048666407615,0.73,FALSE,"n.s."
"SelfRelevance","Positive - High intensity","AI-Generated - Human Original","response - 2",-0.00101095643749574,-0.0056382034524318,0.00363689151319282,0.708,FALSE,"n.s."
"SelfRelevance","Positive - High intensity","AI-Generated - Human Original","response - 3",-0.00261564120529964,-0.00873222738035617,0.00316138362745728,0.814,FALSE,"n.s."
"SelfRelevance","Positive - High intensity","AI-Generated - Human Original","response - 4",-0.0039020471399839,-0.0131843685999014,0.00527656878206923,0.804,FALSE,"n.s."
"SelfRelevance","Positive - High intensity","AI-Generated - Human Original","response - 5",-0.00270363284531895,-0.0101305632015156,0.00458956040269617,0.764,FALSE,"n.s."
"SelfRelevance","Positive - High intensity","AI-Generated - Human Original","response - 6",-0.00061428650156088,-0.00235315224386381,0.00126713041806578,0.74,FALSE,"n.s."
"SelfRelevance","Positive - High intensity","Human Forgery - Human Original","mu",-0.019645387295011,-0.0539351269242747,0.0136279068987748,0.872,FALSE,"n.s."
"SelfRelevance","Positive - High intensity","Human Forgery - Human Original","response - 0",0.0104224019376291,-0.0130315429012973,0.0338430105969735,0.816,FALSE,"n.s."
"SelfRelevance","Positive - High intensity","Human Forgery - Human Original","response - 1",0.00335771310859735,-0.00371500861287389,0.0104076339994298,0.836,FALSE,"n.s."
"SelfRelevance","Positive - High intensity","Human Forgery - Human Original","response - 2",0.000383893976091954,-0.00501227501277089,0.00695007225162977,0.556,FALSE,"n.s."
"SelfRelevance","Positive - High intensity","Human Forgery - Human Original","response - 3",-0.00243860446192525,-0.00972009967464659,0.00484421572587068,0.758,FALSE,"n.s."
"SelfRelevance","Positive - High intensity","Human Forgery - Human Original","response - 4",-0.00612075731071009,-0.015527512980739,0.00390500835695489,0.858,FALSE,"n.s."
"SelfRelevance","Positive - High intensity","Human Forgery - Human Original","response - 5",-0.00508075868873245,-0.0122685322681533,0.00336737809748462,0.88,FALSE,"n.s."
"SelfRelevance","Positive - High intensity","Human Forgery - Human Original","response - 6",-0.00127073844903961,-0.00336991050239892,0.000731142001330837,0.898,FALSE,"n.s."
"SelfRelevance","Positive - Low intensity","AI-Generated - Human Forgery","mu",0.00499776802256913,-0.0253790079549153,0.0371267464304679,0.622,FALSE,"n.s."
"SelfRelevance","Positive - Low intensity","AI-Generated - Human Forgery","response - 0",-0.00169611370850789,-0.0190419043011449,0.016596660025327,0.58,FALSE,"n.s."
"SelfRelevance","Positive - Low intensity","AI-Generated - Human Forgery","response - 1",-0.00088149248876912,-0.00633701270782239,0.00543953485113256,0.59,FALSE,"n.s."
"SelfRelevance","Positive - Low intensity","AI-Generated - Human Forgery","response - 2",-0.000299441052801303,-0.00416107259214978,0.00277340522618585,0.596,FALSE,"n.s."
"SelfRelevance","Positive - Low intensity","AI-Generated - Human Forgery","response - 3",0.000238632581437928,-0.00586507828369971,0.00574750773283934,0.544,FALSE,"n.s."
"SelfRelevance","Positive - Low intensity","AI-Generated - Human Forgery","response - 4",0.00136035557126517,-0.00824943993040682,0.0114122234866369,0.624,FALSE,"n.s."
"SelfRelevance","Positive - Low intensity","AI-Generated - Human Forgery","response - 5",0.00133502305887034,-0.00601438084364751,0.00848040145223654,0.612,FALSE,"n.s."
"SelfRelevance","Positive - Low intensity","AI-Generated - Human Forgery","response - 6",0.000287333043927496,-0.00169871307547072,0.00211167277348724,0.63,FALSE,"n.s."
"SelfRelevance","Positive - Low intensity","AI-Generated - Human Original","mu",0.00322972366632596,-0.0223733749174945,0.034516122683533,0.594,FALSE,"n.s."
"SelfRelevance","Positive - Low intensity","AI-Generated - Human Original","response - 0",-0.00142133725222654,-0.0187409104203347,0.0139126535722876,0.562,FALSE,"n.s."
"SelfRelevance","Positive - Low intensity","AI-Generated - Human Original","response - 1",-0.000733996483339952,-0.00590207273165248,0.00482266417247014,0.602,FALSE,"n.s."
"SelfRelevance","Positive - Low intensity","AI-Generated - Human Original","response - 2",-0.000421233686217354,-0.0033777947756336,0.00259846835301604,0.644,FALSE,"n.s."
"SelfRelevance","Positive - Low intensity","AI-Generated - Human Original","response - 3",0.000102466975415397,-0.00496451329276705,0.0047022854056528,0.512,FALSE,"n.s."
"SelfRelevance","Positive - Low intensity","AI-Generated - Human Original","response - 4",0.000961015686487356,-0.0079522053646533,0.0103811936414502,0.588,FALSE,"n.s."
"SelfRelevance","Positive - Low intensity","AI-Generated - Human Original","response - 5",0.00110243156800682,-0.00565298125863478,0.00831515223935886,0.608,FALSE,"n.s."
"SelfRelevance","Positive - Low intensity","AI-Generated - Human Original","response - 6",0.000214776337060242,-0.00126077262175342,0.00191481965566134,0.62,FALSE,"n.s."
"SelfRelevance","Positive - Low intensity","Human Forgery - Human Original","mu",-0.00182159527936382,-0.0305622476451597,0.0255581586616475,0.552,FALSE,"n.s."
"SelfRelevance","Positive - Low intensity","Human Forgery - Human Original","response - 0",0.000479708303600584,-0.016794362897489,0.0187940363485467,0.524,FALSE,"n.s."
"SelfRelevance","Positive - Low intensity","Human Forgery - Human Original","response - 1",2.25153158232155e-05,-0.00525762151439721,0.00561037952865565,0.502,FALSE,"n.s."
"SelfRelevance","Positive - Low intensity","Human Forgery - Human Original","response - 2",-0.000131915160851481,-0.00220828283547912,0.0026311516368518,0.562,FALSE,"n.s."
"SelfRelevance","Positive - Low intensity","Human Forgery - Human Original","response - 3",-0.000104370526940969,-0.0055073147741767,0.00494545325268272,0.52,FALSE,"n.s."
"SelfRelevance","Positive - Low intensity","Human Forgery - Human Original","response - 4",-0.000308730058759699,-0.00982411459021737,0.00937508586043121,0.526,FALSE,"n.s."
"SelfRelevance","Positive - Low intensity","Human Forgery - Human Original","response - 5",-8.16745237943867e-05,-0.00697454689289219,0.00723399518631268,0.512,FALSE,"n.s."
"SelfRelevance","Positive - Low intensity","Human Forgery - Human Original","response - 6",-1.79425688358447e-05,-0.00157410257536994,0.00161292305485018,0.51,FALSE,"n.s."
"Shift","Negative - High intensity","AI-Generated - Human Forgery","mu",0.0066566951,-0.041776263784,0.0545102946250001,0.603375,FALSE,"n.s."
"Shift","Negative - High intensity","AI-Generated - Human Forgery","response",0.00186264268879491,-0.0116279611193783,0.0153068459596032,0.606,FALSE,"n.s."
"Shift","Negative - High intensity","AI-Generated - Human Forgery","sigma",0.000816157039708776,-0.0346786179204273,0.0353343704933738,0.519625,FALSE,"n.s."
"Shift","Negative - High intensity","AI-Generated - Human Original","mu",0.000435005999999905,-0.0444670857499999,0.044909474925,0.5055,FALSE,"n.s."
"Shift","Negative - High intensity","AI-Generated - Human Original","response",0.00157396032540394,-0.0110070054204227,0.0137724184934499,0.60425,FALSE,"n.s."
"Shift","Negative - High intensity","AI-Generated - Human Original","sigma",0.0119870145258635,-0.0212533296724149,0.0451631914770832,0.76075,FALSE,"n.s."
"Shift","Negative - High intensity","Human Forgery - Human Original","mu",-0.00621877556999983,-0.051523465275,0.0384470429875,0.6075,FALSE,"n.s."
"Shift","Negative - High intensity","Human Forgery - Human Original","response",-0.000245895690355963,-0.0127195722093836,0.0122802878902364,0.513625,FALSE,"n.s."
"Shift","Negative - High intensity","Human Forgery - Human Original","sigma",0.0109169036220994,-0.0200869653201351,0.0436611926252252,0.744625,FALSE,"n.s."
"Shift","Negative - Low intensity","AI-Generated - Human Forgery","mu",0.0038507900000001,-0.0443408148581649,0.0517862792000002,0.5645,FALSE,"n.s."
"Shift","Negative - Low intensity","AI-Generated - Human Forgery","response",0.000373639057097364,-0.0132876649279542,0.0137699194776417,0.521,FALSE,"n.s."
"Shift","Negative - Low intensity","AI-Generated - Human Forgery","sigma",-0.00560514892556124,-0.0412369033475342,0.0300426750339057,0.613375,FALSE,"n.s."
"Shift","Negative - Low intensity","AI-Generated - Human Original","mu",0.00320921049999989,-0.0405445390249999,0.0484505989249999,0.5605,FALSE,"n.s."
"Shift","Negative - Low intensity","AI-Generated - Human Original","response",0.000248893960809349,-0.0122567498377308,0.0130335344120796,0.515875,FALSE,"n.s."
"Shift","Negative - Low intensity","AI-Generated - Human Original","sigma",-0.00502469733734456,-0.0384479254943584,0.027601283431764,0.62,FALSE,"n.s."
"Shift","Negative - Low intensity","Human Forgery - Human Original","mu",-0.000313616500000058,-0.0452307668124999,0.0445559608999999,0.506375,FALSE,"n.s."
"Shift","Negative - Low intensity","Human Forgery - Human Original","response",-5.91965489817325e-05,-0.0129129852869618,0.0125959556061508,0.502875,FALSE,"n.s."
"Shift","Negative - Low intensity","Human Forgery - Human Original","sigma",4.55595080755544e-05,-0.0345768576208323,0.0331153120164271,0.501625,FALSE,"n.s."
"Shift","Overall","AI-Generated - Human Forgery","mu",0.0167029500750001,-0.00670854054149976,0.04014297482375,0.921,FALSE,"n.s."
"Shift","Overall","AI-Generated - Human Forgery","response",0.00543987840307147,-0.00116387251113913,0.0121814951847883,0.947,FALSE,"n.s."
"Shift","Overall","AI-Generated - Human Forgery","sigma",0.00715018865347655,-0.0102669896644617,0.0244246397852698,0.78325,FALSE,"n.s."
"Shift","Overall","AI-Generated - Human Original","mu",0.0148182541249999,-0.00748163271250018,0.0365608807687502,0.902375,FALSE,"n.s."
"Shift","Overall","AI-Generated - Human Original","response",0.00420956709223264,-0.00222794052212857,0.0105246553931068,0.903,FALSE,"n.s."
"Shift","Overall","AI-Generated - Human Original","sigma",0.001008258295396,-0.0153239094666252,0.0173991752291365,0.5475,FALSE,"n.s."
