"Participant","Item","RT","Recognition","PerceivedArtificiality","AnswerCondition","AnswerBelief","Condition","Trial1","CueColor","ScreenWidth","ScreenHeight","Beauty","Valence","Meaning","Worth","Trial2","Reality","Authenticity","Category","Subcategory","Style","Artist","Title","Norms_Liking","Norms_Valence","Norms_Arousal","Norms_Complexity","Norms_Familiarity","ManipulationDistrust","SelfRelevance","Beauty2","Emotion","Type","Belief"
"S152","51217.jpg",7.636,"No",-0.9,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S152","51326.jpg",6.618,"No",-1,"Not recognized","Not recognized","AI-Generated",13,"Blue",1869,1080,0,0.333333333333333,0,0,29,0.235,0.24,"Abstract","Abstract expressionistic tendencies","Abstract and Avant-garde","Olitski, Jules","Lysander I",0.444444444444445,0.916666666666667,0.2375,0.113636363636364,0.833333333333333,0,0,0.0133333333333333,"Positive - Low intensity","Old","AI Copy"
"S152","11126.jpg",8.279,"No",0.5,"Not recognized","Not recognized","AI-Generated",2,"Blue",1869,1080,0,0.333333333333333,0,0,8,0.01,0.03,"Scene","Surrealistic tendencies","Abstract and Avant-garde","Fuchs, Ernst","Triumph des Einhorns",0.365079365079365,0.152777777777778,1,1,0.25,0,0,0.0216666666666666,"Negative - High intensity","Old","AI Copy"
"S152","20501.jpg",8.458,"No",-0.9,"Not recognized","Not recognized","AI-Generated",27,"Blue",1869,1080,0.0083333333333333,0.166666666666667,0,0,48,0.74,0.735,"Portrait","Impressionistic tendencies","Impressionist and Expressionist","Degas, Edgar","Duchess of Montejasi",0.206349206349206,0.305555555555556,0.2875,0.5,0.25,0,0,0.0633333333333333,"Negative - Low intensity","Old","Human Original"
"S152","40309.jpg",40.765,"No",-0.9,"Not recognized","Not recognized","Human Original",9,"Red",1869,1080,0.441666666666667,0.333333333333333,0,0,7,0.855,0.845,"Still Life","Idealistic tendencies","Romantic and Realism","Goya de, Francisco José","Still Life with Golden Bream",0.333333333333333,0.291666666666667,0.35,0.443181818181818,0.583333333333333,0,0,0.04,"Negative - Low intensity","Old","Human Original"
"S152","10729.jpg",6.221,"No",0.7,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S152","10210.jpg",6.239,"No",-0.8,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S152","20719.jpg",5.141,"No",-0.8,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S152","30412.jpg",6.47,"No",0.5,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S152","30219.jpg",21.921,"No",-0.8,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S152","11026.jpg",7.013,"No",-0.6,"Not recognized","Not recognized","Human Forgery",42,"Green",1869,1080,0.231666666666667,0.166666666666667,0,0,20,0,0,"Scene","Realistic tendencies II. (20th century)","Romantic and Realism","Fischl, Eric","Barbecue",0.634920634920635,0.722222222222222,0.775,0.693181818181818,0.75,0,0,0.398333333333333,"Positive - High intensity","Old","AI Copy"
"S152","51323.jpg",6.802,"No",-1,"Not recognized","Not recognized","AI-Generated",12,"Blue",1869,1080,0,0.333333333333333,0,0,32,0.065,0.135,"Abstract","Abstract expressionistic tendencies","Abstract and Avant-garde","Newman, Barnett","Two Edges",0.555555555555555,0.777777777777778,0.175,0.136363636363636,0.166666666666666,0,0,0.0083333333333333,"Positive - Low intensity","Old","AI Copy"
"S152","11020.jpg",10.674,"No",-1,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S152","20714.jpg",5.05,"No",-1,"Not recognized","Not recognized","Human Original",35,"Red",1869,1080,0,0.166666666666667,0,0,24,0.355,0.39,"Portrait","Expressionistic tendencies","Impressionist and Expressionist","Nolde, Emil","Frau mit roter Kapuze",0.619047619047619,0.125,0.8875,0.545454545454545,0,0,0,0,"Negative - High intensity","Old","AI Copy"
"S152","10621.jpg",5.037,"No",-1,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S152","11029.jpg",5.672,"No",-1,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S152","30601.jpg",44.731,"No",0.6,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S152","10514.jpg",9.199,"No",0.1,"Not recognized","Not recognized","Human Forgery",15,"Green",1869,1080,0.25,0.333333333333333,0,0,33,0.09,0.11,"Scene","Impressionistic tendencies","Impressionist and Expressionist","Slevogt, Max","The Dancer Marietta di Rigardo",0.968253968253968,0.861111111111111,0.7,0.761363636363636,0,0,0,0.055,"Positive - High intensity","Old","AI Copy"
"S152","40207.jpg",5.493,"No",-1,"Not recognized","Not recognized","AI-Generated",38,"Blue",1869,1080,0.666666666666667,0.5,0.666666666666667,0.2,34,0.695,0.74,"Still Life","Baroque and Rococo","Classical","Zurbarán de, Francisco","Agnus Dei",0.444444444444445,0.0277777777777778,0.7875,0.454545454545455,0.416666666666667,0,0,0.0233333333333334,"Negative - High intensity","Old","Human Original"
"S152","10648.jpg",5.259,"No",0.1,"Not recognized","Not recognized","Human Original",4,"Red",1869,1080,0.176666666666667,0.333333333333333,0,0,22,0.25,0.235,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Rousseau, Henri","War",0.301587301587302,0.152777777777778,1,0.75,0.583333333333333,0,0,0.08,"Negative - High intensity","Old","AI Copy"
"S152","10319.jpg",13.483,"No",-0.8,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S152","40215.jpg",5.473,"No",-0.9,"Not recognized","Not recognized","Human Original",33,"Red",1869,1080,0.0133333333333333,0.166666666666667,0,0,45,0.01,0.025,"Still Life","Baroque and Rococo","Classical","Heda, Willem Claesz.","Still Life with Silver Goblets",0.365079365079365,0.388888888888889,0.375,0.681818181818182,0.75,0,0,0.025,"Negative - Low intensity","Old","AI Copy"
"S152","21022.jpg",6.381,"No",-0.9,"Not recognized","Not recognized","AI-Generated",18,"Blue",1869,1080,0,0.5,0,0,31,0.035,0.02,"Portrait","Realistic tendencies II. (20th century)","Romantic and Realism","Warhol, Andy","David Hockney",0.777777777777778,0.708333333333333,0.725,0.511363636363636,0.25,0,0,0.0583333333333333,"Positive - High intensity","Old","AI Copy"
"S152","20127.jpg",4.317,"No",-1,"Not recognized","Not recognized","AI-Generated",46,"Blue",1869,1080,0,0.166666666666667,0,0,13,0.095,0.11,"Portrait","Renaissance and Mannerism","Classical","Bronzino, Agnolo","Portrait of an Elderly Lady",0.291111111111111,0.328611111111111,0.35,0.536363636363636,0.513333333333334,0,0,0.04,"Negative - Low intensity","Old","AI Copy"
"S152","51330.jpg",6.445,"No",0.6,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S152","10624.jpg",7.036,"No",-0.8,"Not recognized","Not recognized","Human Original",7,"Red",1869,1080,0.515,0.5,0,0,18,0.7,0.71,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Ensor, James","The Rower",0.365079365079365,0.236111111111111,0.2375,0.568181818181818,0.583333333333333,0,0,0.0616666666666667,"Negative - Low intensity","Old","Human Original"
"S152","50935.jpg",4.135,"No",-1,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S152","50815.jpg",5.058,"No",-0.9,"Not recognized","Not recognized","Human Original",44,"Red",1869,1080,0.666666666666667,0.666666666666667,0,0.2,36,0.76,0.74,"Abstract","Cubistic tendencies","Abstract and Avant-garde","Kupka, František","Untitled",0.492063492063492,0.819444444444444,0.75,0.420454545454545,0.583333333333333,0,0,0.0316666666666667,"Positive - High intensity","Old","Human Original"
"S152","30625.jpg",5.973,"No",-1,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S152","30415.jpg",4.777,"No",0.4,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S152","11016.jpg",6.919,"No",0.8,"Not recognized","Not recognized","Human Original",40,"Red",1869,1080,0,0.166666666666667,0,0,47,0,0,"Scene","Realistic tendencies II. (20th century)","Romantic and Realism","Dix, Otto","The Seven Deadly Sins",0.19047619047619,0.0972222222222222,0.8625,0.840909090909091,0.583333333333333,0,0,0.0333333333333334,"Negative - High intensity","Old","AI Copy"
"S152","20718.jpg",10.778,"No",0.3,"Not recognized","Not recognized","Human Forgery",21,"Green",1869,1080,0.166666666666667,0.333333333333333,0,0,27,0.67,0.685,"Portrait","Expressionistic tendencies","Impressionist and Expressionist","Bacon, Francis","Studie nach Velazquez Porträt von Papst Innozenz X.",0.634920634920635,0.166666666666667,0.9625,0.704545454545454,0.333333333333333,0,0,0.0333333333333334,"Negative - High intensity","Old","Human Original"
"S152","40618.jpg",18.912,"No",0.3,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S152","11127.jpg",9.082,"No",0.5,"Not recognized","Not recognized","AI-Generated",29,"Blue",1869,1080,0.0166666666666667,0.166666666666667,0,0,39,0,0,"Scene","Surrealistic tendencies","Abstract and Avant-garde","Fuchs, Ernst","Der Tanz mit dem Tod",0.428571428571429,0.148055555555556,0.8375,0.909090909090909,0.333333333333333,0,0,0,"Negative - High intensity","Old","AI Copy"
"S152","31006.jpg",56.13,"No",0.6,"Not recognized","Not recognized","AI-Generated",3,"Blue",1869,1080,0.00666666666666667,0.333333333333333,0,0,25,0,0,"Landscape","Realistic tendencies II. (20th century)","Romantic and Realism","O`Keeffe, Giorgia","Ends of Barns",0.73015873015873,0.861111111111111,0,0.170454545454545,0.0833333333333334,0,0,0.695,"Positive - Low intensity","Old","AI Copy"
"S152","10601.jpg",4.528,"No",-0.8,"Not recognized","Not recognized","Human Original",41,"Red",1869,1080,0,0.166666666666667,0,0,19,0,0,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Boccioni, Umberto","Riot in the Galleria (A Brawl)",0.73015873015873,0.611111111111111,0.9125,0.761363636363636,0.75,0,0,0.161666666666667,"Positive - High intensity","Old","AI Copy"
"S152","10124.jpg",14.666,"No",-0.4,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S152","30403.jpg",3.457,"No",-0.7,"Not recognized","Not recognized","Human Forgery",1,"Green",1869,1080,0.75,0.666666666666667,0.333333333333333,0.2,38,0.765,0.76,"Landscape","Realistic tendencies I. (19th century)","Romantic and Realism","Gauermann, Friedrich","Der hohe Steinberg bei Berchtesgaden",0.984126984126984,0.972222222222222,0.2875,0.670454545454545,0.75,0,0,0.07,"Positive - Low intensity","Old","Human Original"
"S152","11027.jpg",4.006,"No",-0.8,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S152","51208.jpg",3.793,"No",-0.8,"Not recognized","Not recognized","Human Forgery",25,"Green",1869,1080,0.583333333333333,0.5,0,0,3,0.05,0,"Abstract","Informel tendencies","Abstract and Avant-garde","Richter, Gerhard","Abstraktes Bild Courbet",0.428571428571429,0.708333333333333,0.8875,0.931818181818182,0.75,0,0,0.05,"Positive - High intensity","Old","AI Copy"
"S152","40224.jpg",5.735,"No",0.1,"Not recognized","Not recognized","AI-Generated",8,"Blue",1869,1080,0,0.166666666666667,0,0,41,0.755,0.755,"Still Life","Baroque and Rococo","Classical","Snyders, Frans","Three Monkeys with Fruit",0.793650793650794,0.638888888888889,0.825,0.954545454545454,0.583333333333333,0,0,0.055,"Positive - High intensity","Old","Human Original"
"S152","50908.jpg",4.988,"No",0.7,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S152","21025.jpg",4.533,"No",0.8,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S068","40215.jpg",42.02,"No",0,"Not recognized","Not recognized","Human Forgery",28,"Red",2052,1430,0.855,0.833333333333333,0.833333333333333,0.4,8,0.155,0.645,"Still Life","Baroque and Rococo","Classical","Heda, Willem Claesz.","Still Life with Silver Goblets",0.365079365079365,0.388888888888889,0.375,0.681818181818182,0.75,0,0,0.5,"Negative - Low intensity","Old","AI Original"
"S068","51323.jpg",39.086,"Yes",NA,"Human Original","Human Original","Human Original",1,"Blue",2052,1430,0.498333333333333,0.166666666666667,0,0,29,0.5,0.5,"Abstract","Abstract expressionistic tendencies","Abstract and Avant-garde","Newman, Barnett","Two Edges",0.555555555555555,0.777777777777778,0.175,0.136363636363636,0.166666666666666,0,0,0.5,"Positive - Low intensity","Old","Human Original"
"S068","51330.jpg",13.729,"No",1,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S068","40207.jpg",15.555,"No",0.1,"Not recognized","Not recognized","Human Original",15,"Blue",2052,1430,0.5,0.333333333333333,0.833333333333333,0.4,13,0.61,0.5,"Still Life","Baroque and Rococo","Classical","Zurbarán de, Francisco","Agnus Dei",0.444444444444445,0.0277777777777778,0.7875,0.454545454545455,0.416666666666667,0,0,0.245,"Negative - High intensity","Old","Human Original"
"S068","41010.jpg",16.177,"No",0.4,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S068","20720.jpg",13.833,"No",0,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S068","30219.jpg",18.651,"No",-0.7,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S068","20714.jpg",12.524,"No",0.2,"Not recognized","Not recognized","Human Forgery",23,"Red",2052,1430,0.298333333333333,0.333333333333333,0.833333333333333,0.2,1,0.25,0.5,"Portrait","Expressionistic tendencies","Impressionist and Expressionist","Nolde, Emil","Frau mit roter Kapuze",0.619047619047619,0.125,0.8875,0.545454545454545,0,0,0,0.245,"Negative - High intensity","Old","AI Original"
"S068","50937.jpg",12.202,"No",0.6,"Not recognized","Not recognized","Human Forgery",46,"Red",2052,1430,0.5,0.5,0,0,43,0.62,0.57,"Abstract","Constructivist tendencies","Abstract and Avant-garde","Albers, Josef","Homage to the Square",0.396825396825397,0.486111111111111,0.1875,0.170454545454545,1,0,0,0.5,"Negative - Low intensity","Old","Human Original"
"S068","30201.jpg",22.495,"No",0.4,"Not recognized","Not recognized","AI-Generated",44,"Green",2052,1430,0.863333333333333,0.833333333333333,0.5,0.4,17,0.625,0.43,"Landscape","Baroque and Rococo","Classical","Carracci, Annibale","River Landscape",1,0.875,0.225,0.784090909090909,0.916666666666667,0,0.5,0.738333333333333,"Positive - Low intensity","Old","Human Forgery"
"S068","50935.jpg",11.576,"No",0.7,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S068","21022.jpg",17.505,"Yes",NA,"Human Original","Human Original","AI-Generated",43,"Green",2052,1430,0.581666666666667,0.5,0.333333333333333,0,22,0.25,0.57,"Portrait","Realistic tendencies II. (20th century)","Romantic and Realism","Warhol, Andy","David Hockney",0.777777777777778,0.708333333333333,0.725,0.511363636363636,0.25,0,0,0.596666666666667,"Positive - High intensity","Old","AI Original"
"S068","31006.jpg",11.453,"No",0.6,"Not recognized","Not recognized","Human Forgery",33,"Red",2052,1430,0.5,0.5,0,0,18,0.115,0.5,"Landscape","Realistic tendencies II. (20th century)","Romantic and Realism","O`Keeffe, Giorgia","Ends of Barns",0.73015873015873,0.861111111111111,0,0.170454545454545,0.0833333333333334,0,0,0.786666666666667,"Positive - Low intensity","Old","AI Original"
"S068","41026.jpg",36.487,"Yes",NA,"Human Original","AI Original","AI-Generated",27,"Green",2052,1430,0.5,0.5,0.166666666666667,0,2,0.19,0.5,"Still Life","Realistic tendencies II. (20th century)","Romantic and Realism","Richter, Gerhard","Küchenstuhl",0.571428571428571,0.402777777777778,0.3125,0.295454545454545,0.333333333333333,0,0,0.5,"Negative - Low intensity","Old","AI Original"
"S068","51326.jpg",13.275,"No",0.9,"Not recognized","Not recognized","Human Original",13,"Blue",2052,1430,0.4,0.166666666666667,0,0,16,0.11,0.86,"Abstract","Abstract expressionistic tendencies","Abstract and Avant-garde","Olitski, Jules","Lysander I",0.444444444444445,0.916666666666667,0.2375,0.113636363636364,0.833333333333333,0,0,0.371666666666667,"Positive - Low intensity","Old","AI Original"
"S068","31010.jpg",12.169,"No",0.5,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S068","11020.jpg",18.719,"No",0.8,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S068","10729.jpg",15.055,"No",0.5,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S068","20722.jpg",45.529,"No",0.7,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S068","30622.jpg",16.042,"No",0,"Not recognized","Not recognized","AI-Generated",26,"Green",2052,1430,0.646666666666667,0.5,0.5,0.2,27,0.565,0.45,"Landscape","Postimpressionistic tendencies","Impressionist and Expressionist","Gauguin, Paul","Apatarao",0.650793650793651,0.763888888888889,0.225,0.568181818181818,0.5,0,0.166666666666667,0.671666666666667,"Positive - Low intensity","Old","Human Forgery"
"S068","30415.jpg",18.739,"Yes",NA,"Human Original","Human Original","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S068","40309.jpg",24.885,"Yes",NA,"AI-Generated","AI Original","Human Original",32,"Blue",2052,1430,0.421666666666667,0.166666666666667,0.5,0,7,0.82,0.445,"Still Life","Idealistic tendencies","Romantic and Realism","Goya de, Francisco José","Still Life with Golden Bream",0.333333333333333,0.291666666666667,0.35,0.443181818181818,0.583333333333333,0,0,0.5,"Negative - Low intensity","Old","Human Forgery"
"S068","20127.jpg",13.276,"No",-0.4,"Not recognized","Not recognized","Human Forgery",48,"Red",2052,1430,0.668333333333333,0.5,0.666666666666667,0.2,11,0.68,0.755,"Portrait","Renaissance and Mannerism","Classical","Bronzino, Agnolo","Portrait of an Elderly Lady",0.291111111111111,0.328611111111111,0.35,0.536363636363636,0.513333333333334,0,0,0.643333333333333,"Negative - Low intensity","Old","Human Original"
"S068","40229.jpg",13.284,"No",-0.4,"Not recognized","Not recognized","Human Original",24,"Blue",2052,1430,0.198333333333333,0.166666666666667,0.833333333333333,0,39,0.195,0.5,"Still Life","Baroque and Rococo","Classical","Chardin, Jean Siméon","Dead Hare with Powder Flask and Game-bag",0,0.111111111111111,0.65,0.534090909090909,0.666666666666667,0,0,0.315,"Negative - High intensity","Old","AI Original"
"S068","30215.jpg",11.199,"No",-0.3,"Not recognized","Not recognized","AI-Generated",18,"Green",2052,1430,0.775,0.833333333333333,0.666666666666667,0.4,46,0.695,0.63,"Landscape","Baroque and Rococo","Classical","Koninck de, Philips","A Panoramic Landscape with a County Estate",0.73015873015873,0.680555555555555,0.1375,0.681818181818182,0.583333333333333,0,0.333333333333333,0.718333333333333,"Positive - Low intensity","Old","Human Original"
"S068","10624.jpg",10.135,"No",0.5,"Not recognized","Not recognized","Human Forgery",37,"Red",2052,1430,0.5,0.5,0.5,0.2,32,0.55,0.445,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Ensor, James","The Rower",0.365079365079365,0.236111111111111,0.2375,0.568181818181818,0.583333333333333,0,0,0.5,"Negative - Low intensity","Old","Human Forgery"
"S068","51217.jpg",12.838,"No",0.6,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S068","30412.jpg",14.064,"No",-0.1,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S068","11122.jpg",20.225,"No",0.6,"Not recognized","Not recognized","Human Forgery",45,"Red",2052,1430,0.5,0.5,0.5,0.2,40,0.205,0.725,"Scene","Surrealistic tendencies","Abstract and Avant-garde","Tooker, George","Subway",0.936507936507937,0.208333333333333,0.85,0.852272727272727,0.416666666666667,0,0.5,0.691666666666667,"Negative - High intensity","Old","AI Original"
"S068","30211.jpg",13.992,"No",-0.2,"Not recognized","Not recognized","Human Original",34,"Blue",2052,1430,0.818333333333333,0.833333333333333,0.833333333333333,0.4,20,0.75,0.615,"Landscape","Baroque and Rococo","Classical","Goyen van, Jan","Landscape with Dunes",0.777777777777778,0.805555555555555,0.25,0.579545454545454,0.75,0,0.333333333333333,0.778333333333333,"Positive - Low intensity","Old","Human Original"
"S068","10605.jpg",25.217,"Yes",NA,"Human Forgery","AI Copy","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S068","30403.jpg",23.982,"No",0,"Not recognized","Not recognized","AI-Generated",41,"Green",2052,1430,0.665,0.666666666666667,0.5,0.4,35,0.71,0.385,"Landscape","Realistic tendencies I. (19th century)","Romantic and Realism","Gauermann, Friedrich","Der hohe Steinberg bei Berchtesgaden",0.984126984126984,0.972222222222222,0.2875,0.670454545454545,0.75,0,0.333333333333333,0.786666666666667,"Positive - Low intensity","Old","Human Forgery"
"S068","11016.jpg",23.771,"No",0.4,"Not recognized","Not recognized","Human Forgery",40,"Red",2052,1430,0.338333333333333,0.333333333333333,0.5,0,14,0.215,0.715,"Scene","Realistic tendencies II. (20th century)","Romantic and Realism","Dix, Otto","The Seven Deadly Sins",0.19047619047619,0.0972222222222222,0.8625,0.840909090909091,0.583333333333333,0,0,0.363333333333333,"Negative - High intensity","Old","AI Original"
"S068","40224.jpg",24.562,"Yes",NA,"Human Original","Human Original","Human Forgery",16,"Red",2052,1430,0.745,0.666666666666667,0.666666666666667,0.2,47,0.415,0.5,"Still Life","Baroque and Rococo","Classical","Snyders, Frans","Three Monkeys with Fruit",0.793650793650794,0.638888888888889,0.825,0.954545454545454,0.583333333333333,0,0.166666666666667,0.681666666666667,"Positive - High intensity","Old","AI Original"
"S068","20132.jpg",20.869,"No",0,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S068","20717.jpg",18.14,"No",0.6,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S068","50815.jpg",8.829,"No",0.5,"Not recognized","Not recognized","Human Original",2,"Blue",2052,1430,0.585,0.666666666666667,0,0.2,41,0.5,0.5,"Abstract","Cubistic tendencies","Abstract and Avant-garde","Kupka, František","Untitled",0.492063492063492,0.819444444444444,0.75,0.420454545454545,0.583333333333333,0,0,0.645,"Positive - High intensity","Old","Human Original"
"S068","51204.jpg",9.771,"No",0.5,"Not recognized","Not recognized","AI-Generated",4,"Green",2052,1430,0.5,0.5,0,0,28,0.205,0.79,"Abstract","Informel tendencies","Abstract and Avant-garde","Götz, Karl Otto","Giverny VII",0.666666666666667,0.736111111111111,0.9125,0.704545454545454,0.833333333333333,0,0,0.5,"Positive - High intensity","Old","AI Original"
"S068","10248.jpg",12.519,"No",-0.5,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S068","10621.jpg",81.111,"No",0.5,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S068","10139.jpg",13.547,"No",0.7,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S068","51015.jpg",12.999,"No",0,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S068","40306.jpg",17.633,"No",-0.2,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
