"Participant","MAD","Median","Parameter","Outcome"
"S336",0.702196624784918,1.28610056091467,"Baseline_precleft","Beauty"
"S337",0.841636655592529,2.68948306414147,"Baseline_precleft","Beauty"
"S338",0.412004333036507,1.7639857686117,"Baseline_precleft","Beauty"
"S339",0.547417290869663,2.53591585125436,"Baseline_precleft","Beauty"
"S340",0.544380028817009,1.44366133107054,"Baseline_precleft","Beauty"
"S341",0.36591470204795,1.65444089397785,"Baseline_precleft","Beauty"
"S342",1.02848968278384,2.3767738707832,"Baseline_precleft","Beauty"
"S343",0.642607969932781,2.57404597579331,"Baseline_precleft","Beauty"
"S344",0.731379096935225,2.2887711078934,"Baseline_precleft","Beauty"
"S346",0.661450038343021,2.63198923299549,"Baseline_precleft","Beauty"
"S347",0.944806163621565,2.926866299352,"Baseline_precleft","Beauty"
"S348",0.976683972714408,3.07968876433489,"Baseline_precleft","Beauty"
"S349",0.753874998972977,3.6701805514383,"Baseline_precleft","Beauty"
"S350",1.01318199444272,3.60284787020605,"Baseline_precleft","Beauty"
"S351",0.701839163222709,2.55604459048318,"Baseline_precleft","Beauty"
"S352",0.623256230179197,2.43560988862528,"Baseline_precleft","Beauty"
"S353",0.271989198601078,1.10124359803441,"Baseline_precleft","Beauty"
"S354",1.15958411092455,2.75583810690665,"Baseline_precleft","Beauty"
"S355",0.261414486864161,1.22794139450026,"Baseline_precleft","Beauty"
"S356",0.649100155223871,3.14214534149346,"Baseline_precleft","Beauty"
"S357",0.475335534559508,1.58841867209852,"Baseline_precleft","Beauty"
"S358",0.620119683283958,1.81359225484067,"Baseline_precleft","Beauty"
"S359",0.684800681696795,2.82577951556811,"Baseline_precleft","Beauty"
"S336",0.3107057788292,0.235635864617126,"ForgOri_precleft","Beauty"
"S336",0.207261671730797,-0.00519890335770823,"AIOri_precleft","Beauty"
"S336",0.357438276680902,-0.229187394742062,"AIForg_precleft","Beauty"
"S337",0.310073828067689,0.42138475307714,"ForgOri_precleft","Beauty"
"S337",0.252281336396884,-0.0194534201012486,"AIOri_precleft","Beauty"
"S337",0.399217206119952,-0.459009095936744,"AIForg_precleft","Beauty"
"S338",0.354433795748842,0.117710880533942,"ForgOri_precleft","Beauty"
"S338",0.19181481742313,-0.154390935586227,"AIOri_precleft","Beauty"
"S338",0.33155525918523,-0.309952755571803,"AIForg_precleft","Beauty"
"S339",0.320729273955042,0.27022684892285,"ForgOri_precleft","Beauty"
"S339",0.276502204805172,-0.185329651896055,"AIOri_precleft","Beauty"
"S339",0.262361909416816,-0.448494575896069,"AIForg_precleft","Beauty"
"S340",0.230127003370641,0.117477941371624,"ForgOri_precleft","Beauty"
"S340",0.224663945514504,-0.0528962031865306,"AIOri_precleft","Beauty"
"S340",0.269733228865901,-0.20085953770748,"AIForg_precleft","Beauty"
"S341",0.223131540835069,0.123826072764191,"ForgOri_precleft","Beauty"
"S341",0.211711635833266,0.0415714268355324,"AIOri_precleft","Beauty"
"S341",0.211992324085914,-0.0914604302609274,"AIForg_precleft","Beauty"
"S342",0.291454838322298,0.35217202117745,"ForgOri_precleft","Beauty"
"S342",0.237274831290771,0.0896315082159586,"AIOri_precleft","Beauty"
"S342",0.357166645006843,-0.222009101173074,"AIForg_precleft","Beauty"
"S343",0.341002048671366,0.214753867181027,"ForgOri_precleft","Beauty"
"S343",0.224735829474882,-0.180377021309441,"AIOri_precleft","Beauty"
"S343",0.300749321465107,-0.392490340537873,"AIForg_precleft","Beauty"
"S344",0.342062739457163,0.300939477842824,"ForgOri_precleft","Beauty"
"S344",0.250687475715301,0.00597136657769592,"AIOri_precleft","Beauty"
"S344",0.393709101169326,-0.307160763783795,"AIForg_precleft","Beauty"
"S346",0.281000875984403,-0.0652486812586126,"ForgOri_precleft","Beauty"
"S346",0.293840147892655,-0.115566559435927,"AIOri_precleft","Beauty"
"S346",0.35432454641018,-0.0439826395223522,"AIForg_precleft","Beauty"
"S347",0.329001123266772,0.34908899955249,"ForgOri_precleft","Beauty"
"S347",0.244092555882008,0.142254103862161,"AIOri_precleft","Beauty"
"S347",0.373062447652249,-0.191692350972155,"AIForg_precleft","Beauty"
"S348",0.301388045645722,0.25959765827037,"ForgOri_precleft","Beauty"
"S348",0.238148312647556,-0.0606244461114005,"AIOri_precleft","Beauty"
"S348",0.337501500466763,-0.29538664037081,"AIForg_precleft","Beauty"
"S349",0.281377729297563,0.269930712385384,"ForgOri_precleft","Beauty"
"S349",0.298256218823315,-0.168040213508329,"AIOri_precleft","Beauty"
"S349",0.35685109108418,-0.388684554934234,"AIForg_precleft","Beauty"
"S350",0.371277529192781,0.119474070918857,"ForgOri_precleft","Beauty"
"S350",0.287686748946046,-0.229672929855186,"AIOri_precleft","Beauty"
"S350",0.369572548398748,-0.325826019371425,"AIForg_precleft","Beauty"
"S351",0.300658179401791,0.328255660250672,"ForgOri_precleft","Beauty"
"S351",0.22000091614728,0.0856346249881916,"AIOri_precleft","Beauty"
"S351",0.373880130610195,-0.211137842857772,"AIForg_precleft","Beauty"
"S352",0.280812763245463,0.269822744324058,"ForgOri_precleft","Beauty"
"S352",0.296253190185329,-0.188504402717591,"AIOri_precleft","Beauty"
"S352",0.35445397984,-0.451221401319555,"AIForg_precleft","Beauty"
"S353",0.227398327233834,0.295918687145088,"ForgOri_precleft","Beauty"
"S353",0.206594833684614,0.112480554109924,"AIOri_precleft","Beauty"
"S353",0.297885752113759,-0.165392479067545,"AIForg_precleft","Beauty"
"S354",0.288734927819735,0.00236522032551068,"ForgOri_precleft","Beauty"
"S354",0.270897190832127,-0.143684137553606,"AIOri_precleft","Beauty"
"S354",0.406800170778919,-0.102530720611313,"AIForg_precleft","Beauty"
"S355",0.286519090126826,0.255307056737442,"ForgOri_precleft","Beauty"
"S355",0.196482184388192,0.0772594367870527,"AIOri_precleft","Beauty"
"S355",0.271407635310115,-0.199714069087995,"AIForg_precleft","Beauty"
"S356",0.294963820556555,0.307086682299051,"ForgOri_precleft","Beauty"
"S356",0.33150522659102,0.0825603221076872,"AIOri_precleft","Beauty"
"S356",0.430007159959317,-0.18955338358998,"AIForg_precleft","Beauty"
"S357",0.253281624723722,0.275868616137977,"ForgOri_precleft","Beauty"
"S357",0.224317593378671,0.0736632700621129,"AIOri_precleft","Beauty"
"S357",0.356053832787552,-0.234183905769151,"AIForg_precleft","Beauty"
"S358",0.346715697318108,0.372649444332609,"ForgOri_precleft","Beauty"
"S358",0.266398052695759,-0.0113026534700887,"AIOri_precleft","Beauty"
"S358",0.366788018213259,-0.407580792803858,"AIForg_precleft","Beauty"
"S359",0.333895493916329,0.14776129547092,"ForgOri_precleft","Beauty"
"S359",0.258954987378507,-0.116662426464402,"AIOri_precleft","Beauty"
"S359",0.388779789525387,-0.269451455091653,"AIForg_precleft","Beauty"
"S001",0.0303980723581238,0.541831717722054,"Baseline_mu","Valence"
"S002",0.0331375689587551,0.596589786254772,"Baseline_mu","Valence"
"S003",0.0312706213271041,0.539025708313835,"Baseline_mu","Valence"
"S004",0.0316996224367359,0.540950034666645,"Baseline_mu","Valence"
"S005",0.0271111354168784,0.507285913303349,"Baseline_mu","Valence"
"S006",0.0245637897097187,0.526375641277509,"Baseline_mu","Valence"
"S007",0.0344812994554992,0.529141489329847,"Baseline_mu","Valence"
"S008",0.0408708100315844,0.494037887966673,"Baseline_mu","Valence"
"S009",0.0330674687050894,0.518482911229994,"Baseline_mu","Valence"
"S010",0.0325787878028048,0.414542717711869,"Baseline_mu","Valence"
"S011",0.0300582425794679,0.488172056288447,"Baseline_mu","Valence"
"S012",0.026780215588817,0.601081821888197,"Baseline_mu","Valence"
"S013",0.0271503957191003,0.569409656160843,"Baseline_mu","Valence"
"S014",0.0185499353408033,0.571491788065488,"Baseline_mu","Valence"
"S015",0.0220090193833298,0.460494000417737,"Baseline_mu","Valence"
"S016",0.039730457396402,0.571862272475764,"Baseline_mu","Valence"
"S017",0.0231106902024306,0.534407024220279,"Baseline_mu","Valence"
"S018",0.0215322545675596,0.462055828593582,"Baseline_mu","Valence"
"S019",0.0203844149436485,0.677877072856394,"Baseline_mu","Valence"
"S020",0.032176235691402,0.591406033282019,"Baseline_mu","Valence"
"S021",0.030025272225127,0.571223183397262,"Baseline_mu","Valence"
"S022",0.0383857522145204,0.726204469334445,"Baseline_mu","Valence"
"S023",0.0288007092248162,0.42149017682868,"Baseline_mu","Valence"
"S024",0.0295916820571101,0.365510667784762,"Baseline_mu","Valence"
"S025",0.0310774881261057,0.569400558726283,"Baseline_mu","Valence"
"S026",0.0171771600264596,0.540054464593082,"Baseline_mu","Valence"
"S027",0.0374752231066794,0.51844753835159,"Baseline_mu","Valence"
"S028",0.0247962658023026,0.477638371907777,"Baseline_mu","Valence"
"S029",0.0174495427696633,0.520753224788576,"Baseline_mu","Valence"
"S030",0.0197291487580413,0.589784869413928,"Baseline_mu","Valence"
"S031",0.0251397368096834,0.748915094038071,"Baseline_mu","Valence"
"S032",0.0281475033296527,0.552543018419348,"Baseline_mu","Valence"
"S033",0.0330011412721925,0.52298206890635,"Baseline_mu","Valence"
"S035",0.0197252762427237,0.496136426276233,"Baseline_mu","Valence"
"S036",0.0400711528735874,0.465865729180068,"Baseline_mu","Valence"
"S038",0.0246796253114114,0.508257311447986,"Baseline_mu","Valence"
"S039",0.0247714291356733,0.482195622062739,"Baseline_mu","Valence"
"S040",0.0237171781445099,0.500190947111465,"Baseline_mu","Valence"
"S041",0.0240508064603762,0.558770907957502,"Baseline_mu","Valence"
"S042",0.0302860035969933,0.623300700309791,"Baseline_mu","Valence"
"S043",0.0356845348804221,0.412076914340284,"Baseline_mu","Valence"
"S044",0.0363310828345628,0.473708445979583,"Baseline_mu","Valence"
"S045",0.031319475603115,0.482285275624997,"Baseline_mu","Valence"
"S046",0.0298042714919944,0.544258246302359,"Baseline_mu","Valence"
"S047",0.0352353988627963,0.5014224975403,"Baseline_mu","Valence"
"S048",0.0268671582954018,0.474064998521672,"Baseline_mu","Valence"
"S050",0.0175766329940732,0.491074499166965,"Baseline_mu","Valence"
"S051",0.0285127352200136,0.584162265550623,"Baseline_mu","Valence"
"S052",0.0279914071730968,0.542712214251658,"Baseline_mu","Valence"
"S055",0.0211063492733092,0.602441132454486,"Baseline_mu","Valence"
"S001",0.0286489622923961,0.00199135685428725,"ForgOri_mu","Valence"
"S001",0.0448645787265686,-0.0523219286607617,"AIOri_mu","Valence"
"S001",0.0414446841395056,-0.0526580834321904,"AIForg_mu","Valence"
"S002",0.0222103846273726,-0.026373404582605,"ForgOri_mu","Valence"
"S002",0.0438397108873212,-0.114090122856741,"AIOri_mu","Valence"
"S002",0.031503497154889,-0.0883777217669353,"AIForg_mu","Valence"
"S003",0.0226471508194633,-0.0075982430407896,"ForgOri_mu","Valence"
"S003",0.0401496641078627,-0.0405345298499581,"AIOri_mu","Valence"
"S003",0.0368494506202978,-0.0344837163328555,"AIForg_mu","Valence"
"S004",0.0220572523255576,-0.0742803590379917,"ForgOri_mu","Valence"
"S004",0.0348139632608215,-0.124884759486071,"AIOri_mu","Valence"
"S004",0.0364725818741153,-0.0487009669649998,"AIForg_mu","Valence"
"S005",0.0253548709204527,-0.104485240621528,"ForgOri_mu","Valence"
"S005",0.0363035190757976,-0.0665143457903092,"AIOri_mu","Valence"
"S005",0.0309918316063651,0.0431673467684383,"AIForg_mu","Valence"
"S006",0.0213577459937808,-0.0225584150503603,"ForgOri_mu","Valence"
"S006",0.0405618636588272,-0.125075705058082,"AIOri_mu","Valence"
"S006",0.0376890731152962,-0.0904173253546232,"AIForg_mu","Valence"
"S007",0.0262108458440062,-0.104964472215711,"ForgOri_mu","Valence"
"S007",0.030934366281634,-0.0739980705723801,"AIOri_mu","Valence"
"S007",0.0285688402995267,0.0255323900190776,"AIForg_mu","Valence"
"S008",0.0368012748439381,-0.100394196028648,"ForgOri_mu","Valence"
"S008",0.0483312437313038,-0.169312606048927,"AIOri_mu","Valence"
"S008",0.0374847527859779,-0.0608706800098545,"AIForg_mu","Valence"
"S009",0.0316722675021131,0.0185835745546318,"ForgOri_mu","Valence"
"S009",0.0371403957980407,-0.0104180158223633,"AIOri_mu","Valence"
"S009",0.0336533288079062,-0.0278968703841664,"AIForg_mu","Valence"
"S010",0.0262076550358307,0.0760628649095666,"ForgOri_mu","Valence"
"S010",0.0423432971050647,-0.055954405201077,"AIOri_mu","Valence"
"S010",0.036710616914348,-0.135357649246102,"AIForg_mu","Valence"
"S011",0.0229456131506602,-0.0210095448788506,"ForgOri_mu","Valence"
"S011",0.0371084148938003,0.0266993719323849,"AIOri_mu","Valence"
"S011",0.0332166810773274,0.0435845390305505,"AIForg_mu","Valence"
"S012",0.0200865390910197,-0.0869863352050442,"ForgOri_mu","Valence"
"S012",0.0286672388777164,-0.0872917644860572,"AIOri_mu","Valence"
"S012",0.0315597195180651,-8.7781555614036e-05,"AIForg_mu","Valence"
"S013",0.0218328212603426,-0.0518564926821312,"ForgOri_mu","Valence"
"S013",0.0306020723575971,-0.0305694709947912,"AIOri_mu","Valence"
"S013",0.0271281776332007,0.017998199899531,"AIForg_mu","Valence"
"S014",0.0155104228888171,-0.0373288121786231,"ForgOri_mu","Valence"
"S014",0.0248591345735748,-0.0617374700349143,"AIOri_mu","Valence"
"S014",0.0253944036769502,-0.0255228404879477,"AIForg_mu","Valence"
"S015",0.0224751427906423,0.00841161562350903,"ForgOri_mu","Valence"
"S015",0.0254219928522624,0.023525217859021,"AIOri_mu","Valence"
"S015",0.0267326207015698,0.0145827149461307,"AIForg_mu","Valence"
"S016",0.0289738703656083,0.0157606507283439,"ForgOri_mu","Valence"
"S016",0.0477444297900481,-0.0488241207733289,"AIOri_mu","Valence"
"S016",0.0344036687037646,-0.0696035998840167,"AIForg_mu","Valence"
"S017",0.0224589593388205,0.0126968907999742,"ForgOri_mu","Valence"
"S017",0.0331153077622989,-0.0704027077271541,"AIOri_mu","Valence"
"S017",0.0265633518435388,-0.0816849757031665,"AIForg_mu","Valence"
"S018",0.0188261316549,0.0132210200849587,"ForgOri_mu","Valence"
"S018",0.035026800877284,-0.0112227848127594,"AIOri_mu","Valence"
"S018",0.0301875719103341,-0.0194667905106624,"AIForg_mu","Valence"
"S019",0.0229811362948322,-0.0653791124495858,"ForgOri_mu","Valence"
"S019",0.0245743504203015,-0.13362351733873,"AIOri_mu","Valence"
"S019",0.0351838960072752,-0.0703812185438233,"AIForg_mu","Valence"
"S020",0.0312236920345815,-0.0662825280991735,"ForgOri_mu","Valence"
"S020",0.044031160007856,-0.170004763211977,"AIOri_mu","Valence"
"S020",0.0404555765171592,-0.10007037577943,"AIForg_mu","Valence"
"S021",0.021444138894488,-0.100143382492251,"ForgOri_mu","Valence"
"S021",0.04000568196406,-0.10250583123361,"AIOri_mu","Valence"
"S021",0.0343084612630236,-0.00137846211700529,"AIForg_mu","Valence"
"S022",0.0269519350100696,-0.0587838609424089,"ForgOri_mu","Valence"
"S022",0.0421342958760434,-0.0491035483367895,"AIOri_mu","Valence"
"S022",0.0316680543489423,0.00915361933852604,"AIForg_mu","Valence"
"S023",0.0266013715649719,-0.0487838571779661,"ForgOri_mu","Valence"
"S023",0.032790280608825,0.0686529270935172,"AIOri_mu","Valence"
"S023",0.0288045409825874,0.114346000558737,"AIForg_mu","Valence"
"S024",0.0286440183114119,0.0876912413193191,"ForgOri_mu","Valence"
"S024",0.0549108929693702,0.160442527632899,"AIOri_mu","Valence"
"S024",0.0382545610869255,0.0712994854342678,"AIForg_mu","Valence"
"S025",0.0202606346797758,-0.061417010945112,"ForgOri_mu","Valence"
"S025",0.0340080141429865,-0.115773862198595,"AIOri_mu","Valence"
"S025",0.0315065704804235,-0.054059962304492,"AIForg_mu","Valence"
"S026",0.0209794697104451,0.00600790638154147,"ForgOri_mu","Valence"
"S026",0.0270206257382081,-0.081548181588065,"AIOri_mu","Valence"
"S026",0.0206587386113663,-0.0894339294935037,"AIForg_mu","Valence"
"S027",0.0279325727219886,0.0571868670262944,"ForgOri_mu","Valence"
"S027",0.0511103167153101,-0.00904361228956357,"AIOri_mu","Valence"
"S027",0.0406562898008655,-0.0733421436781803,"AIForg_mu","Valence"
"S028",0.0239657404169177,-0.00715545174982277,"ForgOri_mu","Valence"
"S028",0.0385269512091313,-0.0681843968420062,"AIOri_mu","Valence"
"S028",0.0353652426995402,-0.0465788444697871,"AIForg_mu","Valence"
"S029",0.0218779022506796,-0.0852196449288228,"ForgOri_mu","Valence"
"S029",0.0310520890441965,-0.132242254371745,"AIOri_mu","Valence"
"S029",0.030191068520958,-0.0471966938407298,"AIForg_mu","Valence"
"S030",0.0264691429158491,-0.0726964020821734,"ForgOri_mu","Valence"
"S030",0.0257453467822658,-0.00957621217531318,"AIOri_mu","Valence"
"S030",0.0338647088908762,0.0583591635998299,"AIForg_mu","Valence"
"S031",0.017511016262028,-0.0678506300587748,"ForgOri_mu","Valence"
"S031",0.0316664578495752,-0.140676045619827,"AIOri_mu","Valence"
"S031",0.0304552119803164,-0.0683761766185589,"AIForg_mu","Valence"
"S032",0.0262691076896017,-0.0189050995692996,"ForgOri_mu","Valence"
"S032",0.0309933660932984,-0.0164398547627379,"AIOri_mu","Valence"
"S032",0.0283369002614733,0.00444412218920492,"AIForg_mu","Valence"
"S033",0.0240465818657406,-0.039828737171656,"ForgOri_mu","Valence"
"S033",0.0340898564743107,-0.0815863182957,"AIOri_mu","Valence"
"S033",0.0402554883910956,-0.0427468755640861,"AIForg_mu","Valence"
"S035",0.0180521831436669,-0.00658264949588958,"ForgOri_mu","Valence"
"S035",0.0270820880869245,-0.0231367704825063,"AIOri_mu","Valence"
"S035",0.0241812866093254,-0.0168063888825375,"AIForg_mu","Valence"
"S036",0.0319003941775884,-0.0690525173554251,"ForgOri_mu","Valence"
"S036",0.041686781077236,-0.0255899720739554,"AIOri_mu","Valence"
"S036",0.0359636739053973,0.0481806708718307,"AIForg_mu","Valence"
"S038",0.0223370002198732,-0.0515810088269822,"ForgOri_mu","Valence"
"S038",0.0344961573754239,-0.0378299111829787,"AIOri_mu","Valence"
"S038",0.0277561693106205,0.0127351561698445,"AIForg_mu","Valence"
"S039",0.0213916664596267,0.0316419108614217,"ForgOri_mu","Valence"
"S039",0.0382781587771168,-0.0233885809187041,"AIOri_mu","Valence"
"S039",0.02756666184228,-0.0539725948498073,"AIForg_mu","Valence"
"S040",0.0233403880915453,-0.00812229004128306,"ForgOri_mu","Valence"
"S040",0.0330207239288728,-0.051360175885047,"AIOri_mu","Valence"
"S040",0.0321727263674776,-0.0443800417931336,"AIForg_mu","Valence"
"S041",0.0173393578851883,-0.0154159302160981,"ForgOri_mu","Valence"
"S041",0.0386016499400155,-0.0498293244727792,"AIOri_mu","Valence"
"S041",0.0356973866401299,-0.0333816287777947,"AIForg_mu","Valence"
"S042",0.0306506801429472,-0.0225316604559136,"ForgOri_mu","Valence"
"S042",0.0406576612302287,-0.0701742671640354,"AIOri_mu","Valence"
"S042",0.0389748575701504,-0.0461252546248968,"AIForg_mu","Valence"
"S043",0.030768072967911,0.0466903363358392,"ForgOri_mu","Valence"
"S043",0.0407031328487738,-0.0474793860170303,"AIOri_mu","Valence"
"S043",0.0370663377282459,-0.097805591300837,"AIForg_mu","Valence"
"S044",0.0301570296654526,-0.0179017376971559,"ForgOri_mu","Valence"
"S044",0.0434892168244728,-0.132366061278222,"AIOri_mu","Valence"
"S044",0.0419495568024695,-0.114918003488875,"AIForg_mu","Valence"
"S045",0.0199136895140992,-0.0808254493343207,"ForgOri_mu","Valence"
"S045",0.0322331035042521,-0.0440787492095772,"AIOri_mu","Valence"
"S045",0.0288945550152102,0.0385962804303401,"AIForg_mu","Valence"
"S046",0.0263446668644523,-0.0744222835597375,"ForgOri_mu","Valence"
"S046",0.039300599023731,-0.0698004657706385,"AIOri_mu","Valence"
"S046",0.0394065337754281,0.00276189578232466,"AIForg_mu","Valence"
"S047",0.0253211686136859,-0.0583798197327301,"ForgOri_mu","Valence"
"S047",0.0358718475926827,-0.147113226995845,"AIOri_mu","Valence"
"S047",0.0333661354505215,-0.082983334104983,"AIForg_mu","Valence"
"S048",0.0261948168637629,-0.0226388274755104,"ForgOri_mu","Valence"
"S048",0.0358096173462275,0.0194907517716066,"AIOri_mu","Valence"
"S048",0.0293788377766543,0.0394801834806782,"AIForg_mu","Valence"
"S050",0.0218463200286562,-0.0504142378291999,"ForgOri_mu","Valence"
"S050",0.0355797683097931,-0.045365500756236,"AIOri_mu","Valence"
"S050",0.0256340747625939,0.00298754561769837,"AIForg_mu","Valence"
"S051",0.0213174974823653,0.0347023141031026,"ForgOri_mu","Valence"
"S051",0.0379697954360674,-0.0619889349146195,"AIOri_mu","Valence"
"S051",0.0377600962737272,-0.0991417208429836,"AIForg_mu","Valence"
"S052",0.0223819390579491,-0.0285714454816113,"ForgOri_mu","Valence"
"S052",0.0398337879362164,-0.0322070195441564,"AIOri_mu","Valence"
"S052",0.0312981465339991,0.000841067465003842,"AIForg_mu","Valence"
"S055",0.0232109797661806,-0.0437009423631541,"ForgOri_mu","Valence"
"S055",0.0408761635306332,-0.0447434788330737,"AIOri_mu","Valence"
"S055",0.0417647253565166,0.00287950611199583,"AIForg_mu","Valence"
"S001",0.693399689547179,3.48866443483661,"Baseline_phi","Valence"
"S002",1.27529352929532,6.01825290353914,"Baseline_phi","Valence"
"S003",1.43613334674626,5.09919960044305,"Baseline_phi","Valence"
"S004",0.960917604754587,4.01796830871414,"Baseline_phi","Valence"
"S005",1.58389462684995,5.70847087677146,"Baseline_phi","Valence"
"S006",2.29640475260321,8.57382240553906,"Baseline_phi","Valence"
"S007",1.28729890072816,5.14147179205637,"Baseline_phi","Valence"
"S008",0.946915274933019,3.00920713274156,"Baseline_phi","Valence"
"S009",0.974709542400461,3.78643640918624,"Baseline_phi","Valence"
"S010",1.33548290699478,4.48906927053433,"Baseline_phi","Valence"
"S011",0.463573675223205,2.30478336607812,"Baseline_phi","Valence"
"S012",1.74516486742316,7.8522037507711,"Baseline_phi","Valence"
"S013",1.97506492640512,8.56531685957914,"Baseline_phi","Valence"
"S014",5.09339362955475,17.7515380422791,"Baseline_phi","Valence"
"S015",4.60829647534951,15.2004061168972,"Baseline_phi","Valence"
"S016",1.01068536516419,3.75359189399601,"Baseline_phi","Valence"
"S017",0.980431558325481,5.41313470065541,"Baseline_phi","Valence"
"S018",1.10322708295335,4.00993934799951,"Baseline_phi","Valence"
"S019",2.11867773866857,8.09285148411611,"Baseline_phi","Valence"
"S020",1.38743771213916,4.66843031147853,"Baseline_phi","Valence"
"S021",1.23147990508908,5.03682786862772,"Baseline_phi","Valence"
"S022",0.541195579210236,1.94774271223621,"Baseline_phi","Valence"
"S023",1.10320314193473,4.32311855103758,"Baseline_phi","Valence"
"S024",0.696211460229617,2.50634210256948,"Baseline_phi","Valence"
"S025",0.7689428985707,2.7506497307545,"Baseline_phi","Valence"
"S026",3.55744992976923,13.9874418596574,"Baseline_phi","Valence"
"S027",0.563869813656077,2.23842518467865,"Baseline_phi","Valence"
"S028",1.53358565087047,6.27625449640861,"Baseline_phi","Valence"
"S029",2.73843049835781,11.7436876625771,"Baseline_phi","Valence"
"S030",3.27944107242468,10.1226371375478,"Baseline_phi","Valence"
"S031",1.3801460092293,5.68236778151302,"Baseline_phi","Valence"
"S032",1.3296492560639,6.30851459794335,"Baseline_phi","Valence"
"S033",0.957744110010051,4.12118887172576,"Baseline_phi","Valence"
"S035",6.0149094237902,19.1876579304013,"Baseline_phi","Valence"
"S036",0.419060841927407,1.96456953055741,"Baseline_phi","Valence"
"S038",1.88897891856999,7.74209196892141,"Baseline_phi","Valence"
"S039",1.4015005851642,6.34691633033712,"Baseline_phi","Valence"
"S040",3.49645082845862,10.3391912736262,"Baseline_phi","Valence"
"S041",2.10897027419514,8.19488425297896,"Baseline_phi","Valence"
"S042",0.414950700902872,2.07167704007378,"Baseline_phi","Valence"
"S043",1.25700752841364,4.68575595071447,"Baseline_phi","Valence"
"S044",0.569493104931451,2.31091330101047,"Baseline_phi","Valence"
"S045",1.2921060399924,5.41668758475394,"Baseline_phi","Valence"
"S046",0.630389705375015,2.44325501359976,"Baseline_phi","Valence"
"S047",1.29600789012339,4.47322055702884,"Baseline_phi","Valence"
"S048",0.903144176921298,4.0889304491757,"Baseline_phi","Valence"
"S050",5.14270106012146,17.3492098082841,"Baseline_phi","Valence"
"S051",3.06481133420627,10.0362521192206,"Baseline_phi","Valence"
"S052",1.39386928637301,5.38476679417393,"Baseline_phi","Valence"
"S055",2.32852110147297,9.56782945387062,"Baseline_phi","Valence"
"S001",0.519290611718652,0.471234005659857,"ForgOri_phi","Valence"
"S001",0.766119766281797,0.135202085368356,"AIOri_phi","Valence"
"S001",0.80812541742478,-0.21897063724864,"AIForg_phi","Valence"
"S002",0.835346837862896,1.03473838608521,"ForgOri_phi","Valence"
"S002",1.42341299119012,0.202767203867478,"AIOri_phi","Valence"
"S002",1.34042873865257,-0.891355964147151,"AIForg_phi","Valence"
"S003",0.745852954724327,0.106166648772328,"ForgOri_phi","Valence"
"S003",1.41527493020277,0.0295108012108858,"AIOri_phi","Valence"
"S003",1.28402865883007,-0.215745707477302,"AIForg_phi","Valence"
"S004",0.497470413685273,-0.0447951428357396,"ForgOri_phi","Valence"
"S004",0.942381719968764,0.771077593837954,"AIOri_phi","Valence"
"S004",0.915633805287549,0.837198688381233,"AIForg_phi","Valence"
"S005",0.794388963349276,-0.21934318859182,"ForgOri_phi","Valence"
"S005",1.16957868102141,0.163663966910366,"AIOri_phi","Valence"
"S005",1.38929664592179,0.0699473974261187,"AIForg_phi","Valence"
"S006",1.22661922656154,-0.494920765449292,"ForgOri_phi","Valence"
"S006",1.9064273948337,-0.525564719680562,"AIOri_phi","Valence"
"S006",1.97573160645579,0.112578573281676,"AIForg_phi","Valence"
"S007",0.663798118455034,0.699994831041419,"ForgOri_phi","Valence"
"S007",1.12534848199814,1.08728541935182,"AIOri_phi","Valence"
"S007",1.12651347011714,0.189000855904339,"AIForg_phi","Valence"
"S008",0.507474922061898,0.0697031370904942,"ForgOri_phi","Valence"
"S008",0.896182458742829,0.418192246656288,"AIOri_phi","Valence"
"S008",0.749930964906827,0.386080272883651,"AIForg_phi","Valence"
"S009",0.676151705804233,0.593306015281524,"ForgOri_phi","Valence"
"S009",0.475041629552407,-0.0380458931884058,"AIOri_phi","Valence"
"S009",0.721700594031568,-0.739567035695922,"AIForg_phi","Valence"
"S010",1.17460747734331,1.74549056540764,"ForgOri_phi","Valence"
"S010",1.19951586515828,1.13990557497902,"AIOri_phi","Valence"
"S010",1.73777523866054,-0.665120403594751,"AIForg_phi","Valence"
"S011",0.394707547463772,0.536012212573004,"ForgOri_phi","Valence"
"S011",0.458699788397173,0.478401600678699,"AIOri_phi","Valence"
"S011",0.674006912698833,-0.143852093172007,"AIForg_phi","Valence"
"S012",0.874117502196041,0.62361049890686,"ForgOri_phi","Valence"
"S012",2.61239331715008,3.00231873526196,"AIOri_phi","Valence"
"S012",2.83012955201292,2.7694858823583,"AIForg_phi","Valence"
"S013",1.48401579912918,1.19985376049191,"ForgOri_phi","Valence"
"S013",2.50343058931341,2.53824825292775,"AIOri_phi","Valence"
"S013",2.78427751423479,1.05729103823007,"AIForg_phi","Valence"
"S014",3.2485130181789,1.55928444423853,"ForgOri_phi","Valence"
"S014",4.22944686509333,0.682448032682848,"AIOri_phi","Valence"
"S014",5.68678158034999,-1.11779168881517,"AIForg_phi","Valence"
"S015",1.66752006598109,0.921511524654951,"ForgOri_phi","Valence"
"S015",3.83347746799505,3.06098791575793,"AIOri_phi","Valence"
"S015",4.19256233989454,2.23754512459239,"AIForg_phi","Valence"
"S016",0.610848008851089,0.751786502766845,"ForgOri_phi","Valence"
